image_id,image_path,bbox_x,bbox_y,bbox_w,bbox_h,class_idx
302,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0027_795091.jpg,95.0,111.0,227.0,310.0,5
303,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0010_795092.jpg,62.0,65.0,146.0,240.0,5
305,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0060_795095.jpg,120.0,37.0,205.0,262.0,5
306,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0034_795096.jpg,24.0,21.0,241.0,417.0,5
307,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0042_1874.jpg,75.0,58.0,268.0,222.0,5
310,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0011_795109.jpg,14.0,8.0,179.0,207.0,5
313,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0030_795116.jpg,80.0,82.0,151.0,162.0,5
316,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0024_795120.jpg,1.0,106.0,192.0,296.0,5
317,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0029_795122.jpg,95.0,69.0,161.0,130.0,5
318,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0007_795123.jpg,17.0,25.0,178.0,237.0,5
319,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0057_795126.jpg,175.0,217.0,157.0,179.0,5
320,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0021_795127.jpg,122.0,70.0,228.0,261.0,5
321,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0054_795130.jpg,85.0,87.0,147.0,232.0,5
322,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0038_795132.jpg,134.0,74.0,132.0,162.0,5
323,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0063_795134.jpg,21.0,10.0,389.0,461.0,5
324,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.jpg,71.0,77.0,268.0,344.0,6
326,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0027_795925.jpg,56.0,89.0,189.0,373.0,6
327,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0056_795926.jpg,13.0,42.0,349.0,312.0,6
328,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0012_795927.jpg,106.0,92.0,197.0,288.0,6
331,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0007_795932.jpg,117.0,45.0,106.0,188.0,6
332,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0041_795933.jpg,40.0,22.0,113.0,151.0,6
333,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0035_795934.jpg,66.0,87.0,205.0,278.0,6
334,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0038_795935.jpg,68.0,133.0,276.0,301.0,6
335,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0069_795936.jpg,138.0,73.0,291.0,312.0,6
336,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0073_795939.jpg,145.0,94.0,124.0,163.0,6
338,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0036_795943.jpg,162.0,11.0,174.0,364.0,6
339,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0028_795944.jpg,120.0,172.0,183.0,278.0,6
341,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0043_795948.jpg,185.0,6.0,158.0,317.0,6
342,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0045_795953.jpg,105.0,96.0,247.0,318.0,6
345,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0047_795956.jpg,50.0,164.0,189.0,279.0,6
347,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0062_795958.jpg,48.0,107.0,213.0,319.0,6
349,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0042_795961.jpg,123.0,32.0,364.0,276.0,6
353,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0080_795965.jpg,169.0,89.0,229.0,240.0,6
355,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0065_795969.jpg,60.0,49.0,176.0,142.0,6
358,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0001_795972.jpg,90.0,100.0,225.0,314.0,6
359,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0059_795973.jpg,65.0,47.0,191.0,116.0,6
361,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0025_795975.jpg,114.0,92.0,229.0,326.0,6
362,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0074_795976.jpg,78.0,61.0,411.0,279.0,6
364,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0048_795980.jpg,81.0,62.0,189.0,412.0,6
366,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0003_795982.jpg,90.0,57.0,224.0,417.0,6
367,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0032_795986.jpg,9.0,40.0,109.0,129.0,6
368,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0019_795987.jpg,0.0,22.0,197.0,261.0,6
374,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0076_796001.jpg,86.0,90.0,168.0,355.0,6
375,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0078_2004.jpg,73.0,67.0,177.0,401.0,6
376,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0024_2045.jpg,178.0,129.0,135.0,155.0,6
377,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0028_2056.jpg,28.0,72.0,438.0,167.0,7
378,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0020_2195.jpg,172.0,148.0,217.0,135.0,7
379,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0021_2089.jpg,0.0,10.0,495.0,312.0,7
380,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0043_2096.jpg,0.0,6.0,360.0,386.0,7
385,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0023_797501.jpg,160.0,87.0,115.0,103.0,7
388,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0016_2114.jpg,69.0,60.0,356.0,252.0,7
390,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0030_797509.jpg,54.0,99.0,297.0,116.0,7
392,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0006_797512.jpg,46.0,38.0,299.0,157.0,7
393,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0019_797513.jpg,52.0,75.0,171.0,177.0,7
395,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0032_797516.jpg,87.0,7.0,366.0,261.0,7
396,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0018_797517.jpg,105.0,54.0,304.0,166.0,7
397,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0031_797518.jpg,48.0,61.0,369.0,283.0,7
398,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0026_797519.jpg,77.0,77.0,233.0,110.0,7
399,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0029_797520.jpg,127.0,92.0,174.0,153.0,7
400,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0007_797521.jpg,25.0,43.0,251.0,165.0,7
401,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0014_797522.jpg,23.0,47.0,329.0,174.0,7
402,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0024_797529.jpg,88.0,37.0,231.0,191.0,7
403,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0011_797530.jpg,8.0,18.0,289.0,260.0,7
404,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0008_797531.jpg,96.0,79.0,313.0,112.0,7
406,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0050_797534.jpg,71.0,84.0,410.0,326.0,7
409,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537.jpg,56.0,71.0,146.0,175.0,7
411,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0009_797539.jpg,20.0,20.0,132.0,105.0,7
413,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0049_797543.jpg,40.0,31.0,155.0,109.0,7
414,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0038_797544.jpg,13.0,107.0,330.0,146.0,7
415,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0010_797545.jpg,59.0,15.0,266.0,175.0,7
416,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0017_2155.jpg,31.0,119.0,248.0,166.0,7
417,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0015_2160.jpg,145.0,103.0,222.0,189.0,7
418,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0012_2161.jpg,161.0,82.0,165.0,149.0,7
421,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0033_2169.jpg,54.0,75.0,304.0,229.0,7
423,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/008.Rhinoceros_Auklet/Rhinoceros_Auklet_0005_2111.jpg,4.0,29.0,495.0,470.0,7
426,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0139_2567.jpg,7.0,122.0,296.0,364.0,8
427,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0140_2586.jpg,90.0,77.0,192.0,313.0,8
428,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0082_2593.jpg,77.0,41.0,245.0,285.0,8
429,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0135_2607.jpg,90.0,119.0,181.0,310.0,8
431,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0095_2610.jpg,76.0,77.0,293.0,275.0,8
432,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0035_2611.jpg,73.0,72.0,410.0,192.0,8
433,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0111_2613.jpg,117.0,48.0,324.0,205.0,8
436,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg,192.0,181.0,296.0,171.0,8
437,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0026_2625.jpg,42.0,37.0,341.0,221.0,8
441,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0142_2636.jpg,153.0,77.0,257.0,251.0,8
444,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0078_2659.jpg,50.0,42.0,222.0,319.0,8
446,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0014_2679.jpg,271.0,32.0,124.0,453.0,8
452,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0032_2214.jpg,128.0,38.0,251.0,270.0,8
456,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0109_2232.jpg,202.0,143.0,140.0,153.0,8
460,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg,144.0,88.0,264.0,189.0,8
461,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0030_2268.jpg,16.0,80.0,417.0,254.0,8
464,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg,140.0,53.0,191.0,261.0,8
465,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0074_2277.jpg,48.0,86.0,126.0,104.0,8
466,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0002_2278.jpg,134.0,126.0,207.0,270.0,8
467,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0115_2279.jpg,242.0,71.0,207.0,174.0,8
469,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0131_2289.jpg,117.0,86.0,368.0,197.0,8
470,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0064_2290.jpg,147.0,29.0,293.0,280.0,8
471,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0132_2293.jpg,54.0,33.0,232.0,322.0,8
474,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0045_2303.jpg,3.0,43.0,384.0,384.0,8
476,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0097_2322.jpg,62.0,33.0,437.0,341.0,8
477,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0133_2324.jpg,58.0,48.0,291.0,395.0,8
478,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0070_2325.jpg,65.0,224.0,323.0,238.0,8
479,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0116_2327.jpg,214.0,42.0,222.0,290.0,8
481,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0112_2340.jpg,21.0,43.0,405.0,328.0,8
482,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/009.Brewer_Blackbird/Brewer_Blackbird_0079_2343.jpg,82.0,52.0,326.0,376.0,8
484,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0091_4096.jpg,187.0,129.0,131.0,226.0,9
485,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0059_4612.jpg,130.0,124.0,351.0,205.0,9
486,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0054_4625.jpg,138.0,137.0,126.0,260.0,9
489,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0079_4527.jpg,75.0,74.0,255.0,190.0,9
490,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0075_4953.jpg,208.0,180.0,100.0,108.0,9
491,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0005_5636.jpg,147.0,39.0,137.0,277.0,9
495,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0049_5598.jpg,88.0,101.0,234.0,182.0,9
496,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0023_5257.jpg,112.0,143.0,218.0,219.0,9
497,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0093_5948.jpg,77.0,95.0,155.0,222.0,9
500,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0060_4688.jpg,121.0,103.0,354.0,191.0,9
502,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0061_4196.jpg,15.0,90.0,366.0,204.0,9
504,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0101_6244.jpg,82.0,60.0,282.0,211.0,9
505,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0028_4709.jpg,52.0,142.0,251.0,202.0,9
507,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0001_3695.jpg,149.0,137.0,210.0,201.0,9
511,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0012_6015.jpg,116.0,81.0,256.0,193.0,9
515,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0046_4242.jpg,108.0,39.0,124.0,173.0,9
518,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg,36.0,97.0,296.0,328.0,9
520,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0040_4522.jpg,156.0,45.0,168.0,251.0,9
523,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0014_3761.jpg,63.0,106.0,242.0,307.0,9
524,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0021_3767.jpg,108.0,54.0,349.0,280.0,9
527,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0081_6081.jpg,237.0,137.0,196.0,223.0,9
529,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0052_5575.jpg,104.0,78.0,267.0,268.0,9
530,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0096_5019.jpg,29.0,98.0,398.0,221.0,9
531,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0066_5070.jpg,94.0,115.0,253.0,122.0,9
533,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0020_4050.jpg,228.0,137.0,194.0,225.0,9
535,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0085_5846.jpg,103.0,83.0,185.0,409.0,9
537,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0025_5342.jpg,50.0,146.0,152.0,102.0,9
539,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0105_4842.jpg,170.0,97.0,191.0,224.0,9
541,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0044_5621.jpg,17.0,24.0,457.0,450.0,9
542,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/010.Red_winged_Blackbird/Red_Winged_Blackbird_0055_4345.jpg,145.0,88.0,304.0,195.0,9
544,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0086_6658.jpg,139.0,91.0,174.0,326.0,10
545,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0113_6664.jpg,113.0,79.0,327.0,173.0,10
547,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0054_6676.jpg,63.0,90.0,344.0,311.0,10
549,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0016_6684.jpg,10.0,10.0,465.0,313.0,10
552,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0091_6695.jpg,73.0,11.0,404.0,274.0,10
554,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0031_6699.jpg,6.0,8.0,465.0,402.0,10
555,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0019_6704.jpg,121.0,72.0,297.0,235.0,10
557,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0085_6713.jpg,72.0,71.0,418.0,415.0,10
559,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0076_6716.jpg,85.0,115.0,282.0,146.0,10
561,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0087_6727.jpg,113.0,99.0,326.0,267.0,10
562,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0122_6736.jpg,95.0,64.0,270.0,238.0,10
564,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0073_6744.jpg,88.0,37.0,227.0,114.0,10
566,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0023_6752.jpg,174.0,25.0,274.0,302.0,10
568,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0017_6755.jpg,56.0,50.0,400.0,155.0,10
570,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0114_6760.jpg,2.0,46.0,436.0,327.0,10
574,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0011_7028.jpg,58.0,94.0,307.0,212.0,10
575,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.jpg,29.0,42.0,325.0,218.0,10
576,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0006_6633.jpg,188.0,92.0,120.0,218.0,10
577,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0001_6548.jpg,88.0,39.0,305.0,279.0,10
581,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0036_6550.jpg,93.0,83.0,379.0,318.0,10
587,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0107_6839.jpg,32.0,110.0,249.0,265.0,10
588,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0074_6585.jpg,161.0,65.0,237.0,281.0,10
591,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0009_6853.jpg,177.0,175.0,158.0,166.0,10
593,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0108_6867.jpg,210.0,120.0,156.0,149.0,10
595,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/011.Rusty_Blackbird/Rusty_Blackbird_0033_6879.jpg,87.0,68.0,195.0,156.0,10
