image_id,image_path,is_train,bbox_x,bbox_y,bbox_w,bbox_h
165,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg,0,14.0,7.0,477.0,327.0
166,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg,1,22.0,98.0,449.0,192.0
167,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,0,27.0,37.0,283.0,232.0
168,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg,1,96.0,58.0,246.0,351.0
169,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0067_796376.jpg,0,177.0,13.0,174.0,333.0
170,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0066_796382.jpg,0,132.0,82.0,268.0,206.0
171,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,0,150.0,44.0,156.0,192.0
172,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg,1,37.0,18.0,222.0,290.0
173,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg,0,209.0,1.0,145.0,326.0
174,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,1,236.0,36.0,123.0,115.0
175,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg,0,95.0,65.0,379.0,185.0
176,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0022_796398.jpg,1,20.0,18.0,314.0,367.0
177,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0023_796401.jpg,1,19.0,9.0,183.0,405.0
178,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,0,77.0,38.0,171.0,158.0
179,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0068_1538.jpg,0,214.0,30.0,151.0,327.0
180,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0094_1540.jpg,0,17.0,87.0,433.0,262.0
181,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0033_1494.jpg,1,140.0,76.0,141.0,297.0
182,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0069_1546.jpg,1,62.0,108.0,308.0,310.0
183,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0080_1549.jpg,0,113.0,88.0,216.0,268.0
184,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0071_1559.jpg,1,61.0,41.0,230.0,414.0
185,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0037_1560.jpg,0,226.0,140.0,163.0,109.0
186,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0017_1561.jpg,0,63.0,90.0,435.0,199.0
187,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0105_1562.jpg,1,115.0,62.0,323.0,286.0
188,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0090_1567.jpg,1,71.0,43.0,320.0,245.0
189,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0019_1585.jpg,1,200.0,149.0,111.0,117.0
190,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0031_1588.jpg,0,166.0,113.0,233.0,152.0
191,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0107_1590.jpg,0,170.0,73.0,145.0,212.0
192,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0035_1591.jpg,0,62.0,28.0,234.0,355.0
193,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0109_1592.jpg,0,86.0,100.0,161.0,329.0
194,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0036_1604.jpg,1,61.0,52.0,377.0,290.0
195,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0085_1612.jpg,1,205.0,140.0,182.0,173.0
196,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0018_1613.jpg,1,228.0,28.0,187.0,281.0
197,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0007_1615.jpg,1,166.0,86.0,207.0,214.0
198,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0075_1617.jpg,0,174.0,29.0,264.0,370.0
199,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0029_1620.jpg,0,102.0,103.0,209.0,342.0
200,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0108_1639.jpg,0,103.0,46.0,174.0,328.0
201,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0100_1646.jpg,0,165.0,86.0,126.0,156.0
202,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0051_1650.jpg,1,92.0,94.0,213.0,295.0
203,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0015_1653.jpg,1,102.0,56.0,117.0,176.0
204,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0076_1661.jpg,1,247.0,135.0,106.0,171.0
205,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0046_1663.jpg,0,68.0,157.0,242.0,220.0
206,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0002_1670.jpg,1,24.0,58.0,432.0,238.0
207,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0053_1672.jpg,0,169.0,105.0,220.0,221.0
208,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0088_1678.jpg,0,131.0,101.0,175.0,230.0
209,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0072_1696.jpg,1,147.0,142.0,148.0,208.0
210,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0082_1697.jpg,0,178.0,28.0,124.0,286.0
211,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0101_1700.jpg,0,65.0,54.0,154.0,374.0
212,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0010_1704.jpg,0,184.0,99.0,117.0,193.0
213,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0047_1706.jpg,1,115.0,59.0,329.0,255.0
214,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0040_1715.jpg,0,120.0,144.0,239.0,257.0
215,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0077_1724.jpg,1,22.0,103.0,233.0,314.0
216,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0091_1728.jpg,1,34.0,138.0,287.0,158.0
217,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0074_1730.jpg,0,143.0,70.0,166.0,255.0
218,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0044_1731.jpg,1,110.0,67.0,389.0,233.0
219,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0059_1480.jpg,0,187.0,60.0,134.0,255.0
220,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0023_1485.jpg,1,110.0,75.0,128.0,256.0
221,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg,1,290.0,97.0,145.0,142.0
222,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0056_1493.jpg,1,45.0,43.0,270.0,342.0
223,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0005_1750.jpg,0,58.0,54.0,441.0,320.0
224,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0058_1751.jpg,1,160.0,65.0,156.0,234.0
225,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0027_1754.jpg,1,89.0,34.0,228.0,339.0
226,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg,0,94.0,22.0,222.0,470.0
227,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0055_1501.jpg,1,123.0,49.0,306.0,200.0
228,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0065_1502.jpg,1,110.0,52.0,219.0,368.0
229,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0060_1505.jpg,0,122.0,64.0,176.0,338.0
230,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0006_1763.jpg,1,188.0,151.0,197.0,115.0
231,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0087_1765.jpg,0,91.0,53.0,250.0,221.0
232,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0061_1510.jpg,1,116.0,37.0,144.0,453.0
233,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0062_1767.jpg,0,114.0,86.0,302.0,285.0
234,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0092_1516.jpg,0,155.0,118.0,222.0,184.0
235,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0032_1776.jpg,1,156.0,25.0,198.0,349.0
236,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0009_1522.jpg,0,215.0,59.0,111.0,353.0
237,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0078_1780.jpg,0,55.0,46.0,121.0,119.0
238,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/004.Groove_billed_Ani/Groove_Billed_Ani_0012_1784.jpg,1,183.0,98.0,114.0,217.0
239,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0006_1813.jpg,0,204.0,60.0,152.0,281.0
240,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0042_794902.jpg,0,48.0,68.0,167.0,414.0
241,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0061_794904.jpg,1,101.0,64.0,165.0,404.0
242,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,1,52.0,51.0,278.0,448.0
243,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0010_794907.jpg,1,22.0,45.0,225.0,373.0
244,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0041_794910.jpg,0,1.0,14.0,295.0,224.0
245,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0029_1824.jpg,1,25.0,39.0,247.0,460.0
246,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,0,124.0,116.0,235.0,245.0
247,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0013_794914.jpg,1,39.0,59.0,175.0,212.0
248,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0047_794918.jpg,1,32.0,43.0,138.0,128.0
249,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0005_794922.jpg,1,130.0,59.0,176.0,400.0
250,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0019_794925.jpg,1,31.0,9.0,139.0,255.0
251,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,0,156.0,54.0,236.0,423.0
252,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,0,11.0,8.0,201.0,302.0
253,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,1,113.0,15.0,217.0,312.0
254,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0057_794932.jpg,1,5.0,25.0,308.0,459.0
255,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,0,45.0,23.0,256.0,447.0
256,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0045_794940.jpg,1,10.0,69.0,220.0,299.0
257,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0001_794941.jpg,1,34.0,141.0,251.0,331.0
258,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0039_794944.jpg,1,114.0,75.0,143.0,338.0
259,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0074_794949.jpg,0,53.0,62.0,142.0,280.0
260,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0028_794951.jpg,0,84.0,101.0,117.0,251.0
261,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0052_794952.jpg,1,30.0,132.0,176.0,234.0
262,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0012_794960.jpg,1,98.0,57.0,122.0,286.0
263,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0003_794962.jpg,1,60.0,54.0,226.0,264.0
264,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0033_794964.jpg,1,252.0,54.0,111.0,211.0
265,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,0,118.0,9.0,271.0,466.0
266,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0062_794968.jpg,1,58.0,50.0,128.0,191.0
267,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0073_785248.jpg,1,209.0,22.0,196.0,128.0
268,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0067_785249.jpg,1,317.0,96.0,129.0,269.0
269,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0066_785251.jpg,1,52.0,63.0,295.0,424.0
270,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0076_785252.jpg,1,60.0,66.0,263.0,396.0
271,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,0,236.0,125.0,147.0,113.0
272,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0071_785255.jpg,1,0.0,0.0,500.0,375.0
273,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0077_785257.jpg,1,189.0,235.0,105.0,143.0
274,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0069_785258.jpg,1,78.0,73.0,108.0,120.0
275,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0075_785259.jpg,1,130.0,145.0,146.0,117.0
276,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0072_785260.jpg,1,177.0,146.0,186.0,173.0
277,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0070_785261.jpg,0,133.0,20.0,309.0,355.0
278,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0063_794901.jpg,1,38.0,17.0,388.0,359.0
279,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0036_794905.jpg,0,6.0,6.0,277.0,422.0
280,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0030_794937.jpg,1,177.0,27.0,177.0,387.0
281,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0040_794912.jpg,1,10.0,157.0,183.0,274.0
282,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/005.Crested_Auklet/Crested_Auklet_0048_1791.jpg,0,120.0,82.0,121.0,143.0
283,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0035_1888.jpg,1,82.0,22.0,387.0,362.0
284,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0050_1924.jpg,1,90.0,125.0,180.0,313.0
285,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0058_1931.jpg,1,205.0,94.0,193.0,212.0
286,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0014_1901.jpg,0,144.0,31.0,192.0,333.0
287,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0016_1903.jpg,1,59.0,34.0,281.0,450.0
288,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0040_795100.jpg,1,89.0,52.0,136.0,174.0
289,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0015_795065.jpg,1,99.0,102.0,195.0,209.0
290,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0026_795066.jpg,1,96.0,61.0,190.0,205.0
291,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0043_795067.jpg,1,92.0,90.0,126.0,202.0
292,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0032_795068.jpg,0,23.0,78.0,254.0,326.0
293,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0045_795069.jpg,1,28.0,133.0,167.0,278.0
294,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0008_795071.jpg,1,5.0,4.0,131.0,149.0
295,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0012_795074.jpg,1,157.0,50.0,186.0,292.0
296,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0018_795077.jpg,1,54.0,118.0,195.0,297.0
297,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0020_795080.jpg,1,57.0,90.0,300.0,313.0
298,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0039_795081.jpg,0,42.0,36.0,204.0,338.0
299,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0017_795084.jpg,1,81.0,107.0,192.0,329.0
300,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0025_795087.jpg,0,103.0,89.0,107.0,143.0
301,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0052_795088.jpg,1,74.0,89.0,104.0,152.0
302,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0027_795091.jpg,1,95.0,111.0,227.0,310.0
303,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0010_795092.jpg,1,62.0,65.0,146.0,240.0
304,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0028_795094.jpg,0,69.0,59.0,203.0,220.0
305,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0060_795095.jpg,1,120.0,37.0,205.0,262.0
306,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0034_795096.jpg,1,24.0,21.0,241.0,417.0
307,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0042_1874.jpg,1,75.0,58.0,268.0,222.0
308,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0055_795106.jpg,0,52.0,35.0,373.0,371.0
309,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0041_795107.jpg,0,56.0,54.0,135.0,240.0
310,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0011_795109.jpg,1,14.0,8.0,179.0,207.0
311,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0004_795112.jpg,0,120.0,120.0,203.0,101.0
312,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0023_1898.jpg,0,116.0,95.0,272.0,222.0
313,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0030_795116.jpg,1,80.0,82.0,151.0,162.0
314,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0046_795118.jpg,0,109.0,94.0,164.0,212.0
315,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0005_795119.jpg,0,31.0,107.0,170.0,218.0
316,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0024_795120.jpg,1,1.0,106.0,192.0,296.0
317,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0029_795122.jpg,1,95.0,69.0,161.0,130.0
318,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0007_795123.jpg,1,17.0,25.0,178.0,237.0
319,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0057_795126.jpg,1,175.0,217.0,157.0,179.0
320,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0021_795127.jpg,1,122.0,70.0,228.0,261.0
321,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0054_795130.jpg,1,85.0,87.0,147.0,232.0
322,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0038_795132.jpg,1,134.0,74.0,132.0,162.0
323,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/006.Least_Auklet/Least_Auklet_0063_795134.jpg,1,21.0,10.0,389.0,461.0
324,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0004_795921.jpg,1,71.0,77.0,268.0,344.0
325,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,0,138.0,55.0,338.0,259.0
326,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0027_795925.jpg,1,56.0,89.0,189.0,373.0
327,/home/lehoangvu/Project_AIDE1/data/CUB_200_2011/images/007.Parakeet_Auklet/Parakeet_Auklet_0056_795926.jpg,1,13.0,42.0,349.0,312.0
